id,desc
1477,reliance-jio-infocomm-b115543
1478,reliance-jio-infocomm-network-problem-in-my-village-jio-services-c2322691
1479,reliance-jio-infocomm-b115543
1480,reliance-jio-infocomm-i-have-applied-distributorship-c2322205
1481,reliance-jio-infocomm-b115543
1482,reliance-jio-infocomm-wrong-pack-recharged-by-mistake-c2322056
1483,reliance-jio-infocomm-b115543
1484,reliance-jio-infocomm-payment-and-jio-data-usage-c2321598
1485,hdfc-bank-limited-b100164
1486,hdfc-bank-recharge-not-done-but-balance-debited-c2321051
1487,reliance-jio-infocomm-b115543
1488,reliance-jio-infocomm-regarding-the-bad-quality-mobile-handset-product-and-dissatisfactory-service-c2320502
1489,reliance-jio-infocomm-b115543
1490,reliance-jio-infocomm-store-manager-job-scam-c2320331
1491,reliance-jio-infocomm-b115543
1492,reliance-jio-infocomm-my-transaction-was-failed-but-amount-was-debited-from-my-account-c2319014
1493,reliance-jio-infocomm-b115543
1494,reliance-jio-infocomm-recharge-not-done-amount-debited-c2318736
1495,reliance-jio-infocomm-b115543
1496,jio-i-am-getting-very-slow-internet-speed-c2318644
1497,reliance-industries-b113461
1498,reliance-industries-job-fraud-through-jio-sms-job-company-c2318394
1499,dream11-fantasy-b115574
1500,dream11-fantasy-fantasy-cricket-game-c2317167
1501,reliance-jio-infocomm-b115543
1502,reliance-jio-infocomm-internet-speed-related-complaint-c2316986
1503,reliance-jio-infocomm-b115543
1504,reliance-jio-infocomm-jio-fibre-installation-not-done-for-20-days-c2316686
1505,reliance-jio-infocomm-b115543
1506,reliance-jio-infocomm-fake-promises-to-customer-c2316288
1507,reliance-jio-infocomm-b115543
1508,reliance-jio-infocomm-jio-data-exhausted-without-usage-c2316186
1509,reliance-jio-infocomm-b115543
1510,reliance-jio-infocomm-internet-data-breach-c2315297
1511,reliance-jio-infocomm-b115543
1512,reliance-jio-infocomm-fake-promise-to-customer-free-unlimited-calling-c2315145
1513,reliance-jio-infocomm-b115543
1514,reliance-jio-data-over-calculating-c2315042
1515,reliance-jio-infocomm-b115543
1516,jio-fraud-call-c2314814
1517,reliance-jio-infocomm-b115543
1518,reliance-jio-infocomm-service-quality-c2313950
1519,reliance-jio-infocomm-b115543
1520,jio-no-incoming-calls-from-any-number-other-than-jio-c2313933
1521,reliance-jio-infocomm-b115543
1522,reliance-jio-infocomm-exchange-of-jio-phone-300-rs-refund-not-given-distributor-c2313789
1523,reliance-jio-infocomm-b115543
1524,reliance-jio-infocomm-jio-recharge-successful-but-paid-for-twice-c2312732
1525,paytm-mobile-solutions-b100340
1526,paytm-mobile-solutions-money-deducted-using-paytm-upi-id-bust-still-service-not-provide-c2312531
1527,reliance-jio-infocomm-b115543
1528,reliance-jio-infocomm-wrong-recharge-by-showing-incomplete-terms-and-conditions-c2312005
1529,reliance-jio-infocomm-b115543
1530,reliance-jio-infocomm-money-debited-but-recharge-is-not-done-c2311949
1531,reliance-jio-infocomm-b115543
1532,reliance-jio-infocomm-reliance-jio-infocomm-complaint-about-recharge-not-done-c2311897
1533,reliance-jio-infocomm-b115543
1534,reliance-jio-infocomm-recharge-successful-but-not-activated-c2311892
1535,reliance-jio-infocomm-b115543
1536,reliance-jio-infocomm-recharge-not-successful-but-balance-is-deducted-c2311850
1537,reliance-jio-infocomm-b115543
1538,jio-restoration-of-service-to-mobile-c2311470
1539,reliance-jio-infocomm-b115543
1540,reliance-jio-infocomm-number-recharged-but-plan-not-activated-c2311323
1541,reliance-jio-infocomm-b115543
1542,reliance-jio-infocomm-tower-installation-in-residential-area-c2311263
1543,reliance-jio-infocomm-b115543
1544,reliance-jio-infocomm-wrongful-and-illegal-installation-of-mobile-tower-c2311000
1545,reliance-jio-infocomm-b115543
1546,reliance-jio-infocomm-jio-recharge-not-applied-to-the-number-c2310934
1547,reliance-jio-infocomm-b115543
1548,reliance-jio-infocomm-job-fraud-through-jio-sms-job-company-c2310831
1549,reliance-jio-infocomm-b115543
1550,reliance-jio-infocomm-scam-c2310778
1551,reliance-jio-infocomm-b115543
1552,reliance-jio-infocomm-mobile-tower-removal-removal-of-mobile-tower-aishwarya-value-mart-hosa-rd-kasavanahalli-bengaluru-karnataka-560035-c2310702
1553,reliance-jio-infocomm-b115543
1554,reliance-jio-infocomm-pre-on-postpaid-plan-to-199-rental-plan-c2310493
1555,reliance-jio-infocomm-b115543
1556,reliance-jio-infocomm-false-data-usage-and-not-getting-the-data-i-deserve-c2310337
1557,reliance-jio-infocomm-b115543
1558,reliance-jio-infocomm-rechargeadd-on-data-validity-c2309577
1559,reliance-jio-infocomm-b115543
1560,reliance-jio-infocomm-i-am-not-able-to-login-ikya-portal-c2309253
1561,reliance-jio-infocomm-b115543
1562,reliance-jio-infocomm-invisible-transaction-money-not-refunded-instead-given-as-monetary-benefit-and-incoming-recharge-c2307277
1563,reliance-jio-infocomm-b115543
1564,jio-unwanted-calls-c2307164
1565,reliance-jio-infocomm-b115543
1566,reliance-jio-infocomm-cheating-done-with-redmi-note-series-offer-c2307107
1567,reliance-jio-infocomm-b115543
1568,reliance-jio-infocomm-jio-wrong-recharge-c2306587
1569,reliance-jio-infocomm-b115543
1570,reliance-jio-infocomm-refund-rs-297-received-through-sbi-internet-banking-but-jio-fi-no-6206461361-was-not-recharged-on-25032019-c2306029
1571,reliance-jio-infocomm-b115543
1572,reliance-jio-infocomm-weak-network-problem-c2305485
1573,reliance-jio-infocomm-b115543
1574,reliance-jio-infocomm-not-refunding-the-security-amount-after-70-days-c2305337
1575,kuber-finance-personal-loan-c2305135
1576,reliance-jio-infocomm-b115543
1577,reliance-jio-infocomm-its-fake-item-c2304949
1578,reliance-jio-infocomm-b115543
1579,reliance-jio-infocomm-reliance-jio-cancellation-of-recharge-c2304589
1580,reliance-jio-infocomm-b115543
1581,jio-refund-my-money-c2304287
1582,reliance-jio-infocomm-b115543
1583,jio-mnp-rejected-c2303695
1584,reliance-jio-infocomm-b115543
1585,reliance-jio-infocomm-very-slow-internet-and-bad-customer-care-c2303375
1586,reliance-jio-infocomm-b115543
1587,reliance-jio-infocomm-money-deducted-but-recharge-not-successful-or-not-credited-to-account-c2303126
1588,reliance-jio-infocomm-b115543
1589,reliance-jio-infocomm-unknown-sim-deactivation-without-further-notice-by-jio-service-provider-c2302874
1590,reliance-jio-infocomm-b115543
1591,reliance-jio-infocomm-jio-refund-amount-c2302762
1592,municipal-corporation-of-delhi-b100274
1593,municipal-corporation-of-delhi-mobile-tower-installation-in-residential-area-c2302532
1594,reliance-jio-infocomm-b115543
1595,reliance-jio-infocomm-complaint-about-jio-store-services-c2301464
1596,reliance-jio-infocomm-b115543
1597,reliance-jio-infocomm-jio-giga-fiber-broadband-security-deposit-is-not-refunded-on-relocation-c2301280
1598,reliance-jio-infocomm-b115543
1599,reliance-jio-infocomm-recharging-of-mobile-number-8920086829-c2301206
1600,reliance-jio-infocomm-b115543
1601,reliance-jio-infocomm-i-have-activated-my-jio-plan-by-default-as-i-have-a-plan-c2300924
1602,reliance-jio-infocomm-b115543
1603,jio-very-slow-internet-service-c2300770
1604,reliance-jio-infocomm-b115543
1605,reliance-jio-infocomm-malfunction-device-delivered-and-not-accepting-return-c2300677
1606,reliance-jio-infocomm-b115543
1607,reliance-jio-infocomm-fraud-against-my-jio-unlimited-plan-c2300511
1608,reliance-jio-infocomm-b115543
1609,reliance-jio-infocomm-weak-network-issue-c2299742
1610,reliance-jio-infocomm-b115543
1611,reliance-jio-infocomm-fraud-my-jio-sim-unlimited-plan-rs448-c2299709
1612,reliance-jio-infocomm-b115543
1613,reliance-jio-infocomm-not-getting-data-as-per-recharge-data-exhausted-message-c2299371
1614,rwa-rwa-give-permission-put-mobile-tower-in-society-c2298093
1615,make-my-trip-india-b100170
1616,makemytrip-india-refund-claim-c2297890
1617,reliance-jio-infocomm-b115543
1618,reliance-jio-infocomm-fraud-of-my-jio-sim-recharge-plan-c2297691
1619,reliance-jio-infocomm-b115543
1620,reliance-jio-infocomm-internet-speed-problem-care-person-not-co-operating-for-same-issue-c2297246
1621,reliance-jio-infocomm-b115543
1622,reliance-jio-infocomm-poor-signal-in-central-hyderabad-c2297221
1623,reliance-jio-infocomm-b115543
1624,reliance-jio-infocomm-jio-recharge-successful-but-not-activated-yet-c2296961
1625,reliance-jio-infocomm-b115543
1626,reliance-jio-infocomm-wrong-number-recharged-on-05042019-but-not-use-yet-c2296942
1627,reliance-jio-infocomm-b115543
1628,reliance-jio-infocomm-very-bad-internet-slow-speed-c2295874
1629,reliance-jio-infocomm-b115543
1630,reliance-jio-infocomm-slow-internet-speed-dongle-c2295846
1631,reliance-jio-infocomm-b115543
1632,reliance-jio-infocomm-jio-recharge-not-working-c2295544
1633,reliance-jio-infocomm-b115543
1634,reliance-jio-infocomm-fraud-activity-of-jio-fiber-connection-c2294999
1635,billdesk-b100201
1636,billdesk-re-my-refund-149-recharge-didnt-credited-c2294672
1637,reliance-jio-infocomm-b115543
1638,reliance-jio-very-slow-internet-speed-and-call-drop-issue-no-network-covered-by-jio-c2294579
1639,reliance-jio-infocomm-b115543
1640,reliance-jio-infocomm-jio-phone-malfunctioning-c2293937
1641,reliance-jio-infocomm-b115543
1642,reliance-jio-infocomm-not-disconnecting-and-delinking-my-jio-number-from-my-aadhar-c2293727
1643,reliance-jio-infocomm-b115543
1644,jio-network-and-data-speed-c2293713
1645,reliance-jio-infocomm-b115543
1646,reliance-jio-very-bad-internet-slow-speed-c2293643
1647,municipal-corporation-of-faridabad-b113034
1648,municipal-corporation-of-faridabad-illegal-construction-of-mobile-tower-at-residential-area-c2293115
1649,reliance-jio-infocomm-b115543
1650,reliance-jio-infocomm-wrong-recharge-done-my-own-number-c2292917
1651,reliance-jio-infocomm-b115543
1652,reliance-jio-infocomm-prepaid-to-postpaid-migration-c2292676
1653,reliance-jio-infocomm-b115543
1654,reliance-jio-infocomm-no-jio-sim-delivered-at-home-and-not-followup-as-well-c2292439
1655,reliance-jio-infocomm-b115543
1656,reliance-jio-infocomm-very-bad-behaviour-of-jio-care-employee-executive-c2291915
1657,reliance-jio-infocomm-b115543
1658,reliance-jio-infocomm-recharge-done-with-my-jio-app-but-not-received-yet-c2291723
1659,reliance-jio-infocomm-b115543
1660,reliance-jio-infocomm-recharge-successfully-done-but-not-activate-plan-c2291415
1661,reliance-jio-infocomm-b115543
1662,reliance-jio-infocomm-amount-is-debited-from-my-account-successful-but-the-recharge-has-failed-and-i-didnt-get-any-refund-till-now-c2291059
1663,reliance-jio-infocomm-b115543
1664,reliance-jio-infocomm-internet-of-jio-is-very-pathetic-c2290897
1665,reliance-jio-infocomm-b115543
1666,reliance-jio-infocomm-advance-amount-not-paid-c2289875
1667,reliance-jio-infocomm-b115543
1668,jio-internet-speed-issue-c2289535
1669,reliance-jio-infocomm-b115543
1670,reliance-jio-infocomm-jio-recharge-done-successfully-but-did-not-receive-activation-message-c2289321
1671,reliance-jio-infocomm-b115543
1672,reliance-jio-infocomm-pole-in-front-of-my-house-c2288176
1673,reliance-jio-infocomm-b115543
1674,reliance-jio-infocomm-complaint-against-tower-installation-in-residential-area-c2287756
1675,reliance-jio-infocomm-b115543
1676,reliance-jio-infocomm-about-slow-internet-connection-and-interruption-during-call-c2286094
1677,reliance-jio-infocomm-b115543
1678,reliance-jio-infocomm-complaint-jio-network-very-bad-service-in-address-details-village-barbari-po-burha-pin-784148-dist-darrang-ps-sipajhar-assam-c2285272
1679,reliance-jio-infocomm-b115543
1680,reliance-jio-infocomm-lowest-data-speed-c2284845
1681,reliance-jio-infocomm-b115543
1682,reliance-jio-infocomm-unauthorized-jio-mobile-tower-installing-c2284452
1683,vodafone-india-b100015
1684,vodafone-india-harassment-by-customer-care-vodafone-store-c2283772
1685,billdesk-b100201
1686,billdesk-my-jio-recharge-is-fall-c2283674
1687,reliance-jio-infocomm-b115543
1688,reliance-jio-infocomm-late-activate-the-plane-c2283457
1689,reliance-jio-infocomm-b115543
1690,reliance-jio-infocomm-mobile-data-exhausted-without-using-c2282937
1691,reliance-jio-infocomm-b115543
1692,reliance-jio-infocomm-im-complaining-about-the-indecent-way-of-handling-customer-c2282314
1693,reliance-jio-infocomm-b115543
1694,reliance-jio-infocomm-call-dropping-poor-signal-and-network-problems-c2282205
1695,reliance-jio-infocomm-b115543
1696,reliance-jio-infocomm-jio-recharge-successful-but-not-activated-c2282151
1697,reliance-jio-infocomm-b115543
1698,reliance-jio-infocomm-pf-related-issue-c2280908
1699,reliance-jio-infocomm-b115543
1700,reliance-jio-infocomm-recharge-has-not-been-done-c2279018
1701,reliance-jio-infocomm-b115543
1702,reliance-jio-infocomm-recharge-not-completed-but-money-deducted-via-upi-google-pay-c2278991
1703,reliance-jio-infocomm-b115543
1704,reliance-jio-infocomm-voice-communication-in-full-duplex-mode-c2278192
1705,shine-com-b101143
1706,shinecom-regarding-fake-call-c2278118
1707,reliance-jio-infocomm-b115543
1708,jio-port-my-mobile-no-c2277458
1709,reliance-jio-infocomm-b115543
1710,reliance-jio-infocomm-9110751140-after-recharge-399-rs-no-data-and-calls-not-going-outside-and-it-is-silent-c2276289
1711,reliance-jio-infocomm-b115543
1712,reliance-jio-infocomm-network-speed-too-worst-c2275730
1713,reliance-jio-infocomm-b115543
1714,reliance-jio-infocomm-low-or-no-internet-data-range-c2275503
1715,reliance-jio-infocomm-b115543
1716,reliance-jio-infocomm-network-issue-and-slow-internet-connection-c2275256
1717,indiaideasjiobilldeskbhim-upi-transactions-declined-and-refund-received-till-date-c2274750
1718,reliance-jio-infocomm-b115543
1719,reliance-jio-infocomm-money-debited-recharge-not-successful-c2274603
1720,vodafone-india-b100015
1721,vodafone-india-no-internet-network-c2273189
1722,reliance-jio-infocomm-b115543
1723,jio-recharge-issue-money-deducted-c2272980
1724,quikr-b105083
1725,quikr-one-clarification-c2272791
1726,reliance-jio-infocomm-b115543
1727,reliance-jio-infocomm-employee-c2272014
1728,reliance-jio-infocomm-b115543
1729,reliance-jio-infocomm-mobile-data-deduction-c2271969
1730,reliance-jio-infocomm-b115543
1731,reliance-jio-infocomm-first-recharge-unsuccessful-amount-debited-c2271526
1732,reliance-jio-infocomm-b115543
1733,reliance-jio-infocomm-behaviour-of-the-mobile-servicing-unit-c2271451
1734,reliance-jio-infocomm-b115543
1735,relience-jio-bank-balance-is-debited-but-recharge-is-not-done-c2271327
1736,reliance-jio-infocomm-b115543
1737,reliance-jio-infocomm-internet-speed-issue-c2270894
1738,reliance-jio-infocomm-b115543
1739,reliance-jio-infocomm-wrongly-recharge-rs-399-on-8788934400-instead-of-8788394400-c2270534
1740,reliance-jio-infocomm-b115543
1741,reliance-jio-infocomm-jio-sims-c2270513
1742,reliance-jio-infocomm-b115543
1743,reliance-jio-infocomm-jio-recharge-done-but-not-activated-c2269176
1744,reliance-jio-infocomm-b115543
1745,reliance-jio-infocomm-networking-c2268512
1746,reliance-jio-infocomm-b115543
1747,reliance-jio-infocomm-balance-deducted-when-upi-payment-is-done-through-my-jio-app-c2268440
1748,reliance-jio-infocomm-b115543
1749,reliance-jio-infocomm-recharge-successful-but-it-is-not-activated-on-due-date-c2267688
1750,reliance-jio-infocomm-b115543
1751,reliance-jio-infocomm-data-is-over-without-using-c2267288
1752,reliance-jio-infocomm-b115543
1753,reliance-jio-infocomm-speaker-not-delivered-c2266756
1754,reliance-jio-infocomm-b115543
1755,jio-jio-giga-fibernet-c2264406
1756,reliance-communications-b100118
1757,reliance-communications-data-network-of-jiofi-c2264091
1758,reliance-jio-infocomm-b115543
1759,jio-recharge-my-recharge-c2264078
1760,reliance-jio-infocomm-b115543
1761,jio-2-jio-number-taken-without-my-concern-c2263260
1762,reliance-jio-infocomm-b115543
1763,reliance-jio-infocomm-reliance-jio-giga-fibre-refund-not-done-yet-c2263243
1764,reliance-jio-infocomm-b115543
1765,reliance-jio-infocomm-reliance-jio-shop-not-giving-receipt-for-jio-product-bought-c2262985
1766,reliance-jio-infocomm-b115543
1767,jio-recharged-with-399-but-not-activated-c2262803
1768,reliance-jio-infocomm-b115543
1769,reliance-jio-infocomm-recharge-done-of-297-for-jio-mobile-plan-and-they-activated-other-c2262709
1770,reliance-jio-infocomm-b115543
1771,jio-jiointernet-speed-c2250896
1772,reliance-jio-infocomm-b115543
1773,reliance-jio-infocomm-tower-installing-in-our-place-c2262002
1774,reliance-jio-infocomm-b115543
1775,reliance-jio-infocomm-recharge-not-done-but-amount-debited-from-bank-account-c2261843
1776,reliance-jio-infocomm-b115543
1777,jio-recharge-done-by-mistake-on-another-number-c2261447
1778,reliance-jio-infocomm-b115543
1779,reliance-jio-infocomm-recharged-but-not-activated-in-myjio-c2259894
1780,reliance-jio-infocomm-b115543
1781,reliance-jio-infocomm-my-jio-store-at-mulund-west-m-g-road-c2259673
1782,reliance-jio-infocomm-b115543
1783,reliance-jio-infocomm-money-deducted-from-account-but-not-recharged-yet-c2258830
1784,reliance-jio-infocomm-b115543
1785,reliance-jio-infocomm-recharge-not-confirmed-c2258799
1786,reliance-jio-infocomm-b115543
1787,reliance-jio-infocomm-removal-of-mobile-tower-in-midst-of-residential-area-c2258234
1788,reliance-jio-infocomm-b115543
1789,reliance-jio-infocomm-i-have-been-recharged-a-wrong-no-i-want-my-money-back-immediately-c2257422
